gamma, E0, E1, E2, E3, E4, E5, E6, P_II, P_xx, P_yy, P_zz, P_Ix, P_xI, P_Iy, P_yI, P_Iz, P_zI, P_xy, P_yx, P_xz, P_zx, P_yz, P_zy 
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (5.263157894736841987e-03+0.000000000000000000e+00j)  (1.052631578947368397e-02+0.000000000000000000e+00j)  (1.578947368421052683e-02+0.000000000000000000e+00j)  (2.105263157894736795e-02+0.000000000000000000e+00j)  (2.631578947368420907e-02+0.000000000000000000e+00j)  (3.157894736842105365e-02+0.000000000000000000e+00j)  (3.684210526315789130e-02+0.000000000000000000e+00j)  (4.210526315789473589e-02+0.000000000000000000e+00j)  (4.736842105263158048e-02+0.000000000000000000e+00j)  (5.263157894736841813e-02+0.000000000000000000e+00j)  (5.789473684210526272e-02+0.000000000000000000e+00j)  (6.315789473684210731e-02+0.000000000000000000e+00j)  (6.842105263157895190e-02+0.000000000000000000e+00j)  (7.368421052631578261e-02+0.000000000000000000e+00j)  (7.894736842105262720e-02+0.000000000000000000e+00j)  (8.421052631578947179e-02+0.000000000000000000e+00j)  (8.947368421052631637e-02+0.000000000000000000e+00j)  (9.473684210526316096e-02+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)
 (-2.421757227728648765e+00+0.000000000000000000e+00j)  (-2.422083450669938909e+00+0.000000000000000000e+00j)  (-2.422406007320843990e+00+0.000000000000000000e+00j)  (-2.422724966805975377e+00+0.000000000000000000e+00j)  (-2.423040396431475951e+00+0.000000000000000000e+00j)  (-2.423352361745981565e+00+0.000000000000000000e+00j)  (-2.423660926599126686e+00+0.000000000000000000e+00j)  (-2.423966153197727902e+00+0.000000000000000000e+00j)  (-2.424268102159546689e+00+0.000000000000000000e+00j)  (-2.424566832564852614e+00+0.000000000000000000e+00j)  (-2.424862402006497497e+00+0.000000000000000000e+00j)  (-2.425154866637083906e+00+0.000000000000000000e+00j)  (-2.425444281215606956e+00+0.000000000000000000e+00j)  (-2.425730699150901781e+00+0.000000000000000000e+00j)  (-2.426014172544252556e+00+0.000000000000000000e+00j)  (-2.426294752230643503e+00+0.000000000000000000e+00j)  (-2.426572487817487467e+00+0.000000000000000000e+00j)  (-2.426847427722780726e+00+0.000000000000000000e+00j)  (-2.427119619211243418e+00+0.000000000000000000e+00j)  (-2.427389108429637954e+00+0.000000000000000000e+00j)
 (-2.420095455375640636e+00+0.000000000000000000e+00j)  (-2.420444335916113854e+00+0.000000000000000000e+00j)  (-2.420789122610043087e+00+0.000000000000000000e+00j)  (-2.421129895752815564e+00+0.000000000000000000e+00j)  (-2.421466733429078033e+00+0.000000000000000000e+00j)  (-2.421799711590764126e+00+0.000000000000000000e+00j)  (-2.422128904132465177e+00+0.000000000000000000e+00j)  (-2.422454382962973440e+00+0.000000000000000000e+00j)  (-2.422776218074063515e+00+0.000000000000000000e+00j)  (-2.423094477606359209e+00+0.000000000000000000e+00j)  (-2.423409227912272090e+00+0.000000000000000000e+00j)  (-2.423720533616511741e+00+0.000000000000000000e+00j)  (-2.424028457674017645e+00+0.000000000000000000e+00j)  (-2.424333061425454794e+00+0.000000000000000000e+00j)  (-2.424634404650553687e+00+0.000000000000000000e+00j)  (-2.424932545619240098e+00+0.000000000000000000e+00j)  (-2.425227541140805965e+00+0.000000000000000000e+00j)  (-2.425519446610912233e+00+0.000000000000000000e+00j)  (-2.425808316056952574e+00+0.000000000000000000e+00j)  (-2.426094202181607429e+00+0.000000000000000000e+00j)
 (-2.420095455375589566e+00+0.000000000000000000e+00j)  (-2.420443493454702555e+00+0.000000000000000000e+00j)  (-2.420787481601861302e+00+0.000000000000000000e+00j)  (-2.421127498022837887e+00+0.000000000000000000e+00j)  (-2.421463618821685593e+00+0.000000000000000000e+00j)  (-2.421795918072726650e+00+0.000000000000000000e+00j)  (-2.422124467889989585e+00+0.000000000000000000e+00j)  (-2.422449338493126714e+00+0.000000000000000000e+00j)  (-2.422770598271229314e+00+0.000000000000000000e+00j)  (-2.423088313843757113e+00+0.000000000000000000e+00j)  (-2.423402550118937349e+00+0.000000000000000000e+00j)  (-2.423713370350090823e+00+0.000000000000000000e+00j)  (-2.424020836189358263e+00+0.000000000000000000e+00j)  (-2.424325007739693838e+00+0.000000000000000000e+00j)  (-2.424625943604410416e+00+0.000000000000000000e+00j)  (-2.424923700935130544e+00+0.000000000000000000e+00j)  (-2.425218335477711484e+00+0.000000000000000000e+00j)  (-2.425509901616480946e+00+0.000000000000000000e+00j)  (-2.425798452416642714e+00+0.000000000000000000e+00j)  (-2.426084039665121317e+00+0.000000000000000000e+00j)
 (-2.418433683022558789e+00+0.000000000000000000e+00j)  (-2.418804391558092348e+00+0.000000000000000000e+00j)  (-2.419170646898558985e+00+0.000000000000000000e+00j)  (-2.419532536396780564e+00+0.000000000000000000e+00j)  (-2.419890145047760122e+00+0.000000000000000000e+00j)  (-2.420243555568710736e+00+0.000000000000000000e+00j)  (-2.420592848477141956e+00+0.000000000000000000e+00j)  (-2.420938102164317041e+00+0.000000000000000000e+00j)  (-2.421279392967038202e+00+0.000000000000000000e+00j)  (-2.421616795235577158e+00+0.000000000000000000e+00j)  (-2.421950381399310626e+00+0.000000000000000000e+00j)  (-2.422280222029643770e+00+0.000000000000000000e+00j)  (-2.422606385900598625e+00+0.000000000000000000e+00j)  (-2.422928940046501722e+00+0.000000000000000000e+00j)  (-2.423247949818453151e+00+0.000000000000000000e+00j)  (-2.423563478936987536e+00+0.000000000000000000e+00j)  (-2.423875589544807863e+00+0.000000000000000000e+00j)  (-2.424184342255527813e+00+0.000000000000000000e+00j)  (-2.424489796201592551e+00+0.000000000000000000e+00j)  (-2.424792009080493305e+00+0.000000000000000000e+00j)
 (-2.276092617609245305e+00+0.000000000000000000e+00j)  (-2.276565668052356273e+00+0.000000000000000000e+00j)  (-2.277038274513648375e+00+0.000000000000000000e+00j)  (-2.277510504461491170e+00+0.000000000000000000e+00j)  (-2.277982419581321416e+00+0.000000000000000000e+00j)  (-2.278454075788152622e+00+0.000000000000000000e+00j)  (-2.278963278152653427e+00+0.000000000000000000e+00j)  (-2.279689375641727356e+00+0.000000000000000000e+00j)  (-2.280407527234015852e+00+0.000000000000000000e+00j)  (-2.281117883920348532e+00+0.000000000000000000e+00j)  (-2.281820592766342415e+00+0.000000000000000000e+00j)  (-2.282515797038637384e+00+0.000000000000000000e+00j)  (-2.283203636326201824e+00+0.000000000000000000e+00j)  (-2.283884246656956218e+00+0.000000000000000000e+00j)  (-2.284557760610065102e+00+0.000000000000000000e+00j)  (-2.285224307424553736e+00+0.000000000000000000e+00j)  (-2.285884013103262280e+00+0.000000000000000000e+00j)  (-2.286537000513519047e+00+0.000000000000000000e+00j)  (-2.287183389483924856e+00+0.000000000000000000e+00j)  (-2.287823296897435910e+00+0.000000000000000000e+00j)
 (-2.276092617609176916e+00+0.000000000000000000e+00j)  (-2.276565497625608891e+00+0.000000000000000000e+00j)  (-2.277037599362850884e+00+0.000000000000000000e+00j)  (-2.277509000052098109e+00+0.000000000000000000e+00j)  (-2.277979771055685276e+00+0.000000000000000000e+00j)  (-2.278449977891578548e+00+0.000000000000000000e+00j)  (-2.278925523251688290e+00+0.000000000000000000e+00j)  (-2.279396806435277423e+00+0.000000000000000000e+00j)  (-2.279867964149506765e+00+0.000000000000000000e+00j)  (-2.280339029620741531e+00+0.000000000000000000e+00j)  (-2.280810030575436187e+00+0.000000000000000000e+00j)  (-2.281280989340244592e+00+0.000000000000000000e+00j)  (-2.281751922958390910e+00+0.000000000000000000e+00j)  (-2.282222843321307426e+00+0.000000000000000000e+00j)  (-2.282693757316123673e+00+0.000000000000000000e+00j)  (-2.283164666987913982e+00+0.000000000000000000e+00j)  (-2.283635569716019109e+00+0.000000000000000000e+00j)  (-2.284106458403498241e+00+0.000000000000000000e+00j)  (-2.284577321679089223e+00+0.000000000000000000e+00j)  (-2.285048144109500967e+00+0.000000000000000000e+00j)
 (-2.274430845256223854e+00+0.000000000000000000e+00j)  (-2.275208025894352115e+00+0.000000000000000000e+00j)  (-2.275976264561941242e+00+0.000000000000000000e+00j)  (-2.276735738737142523e+00+0.000000000000000000e+00j)  (-2.277486621105698550e+00+0.000000000000000000e+00j)  (-2.278229079720182071e+00+0.000000000000000000e+00j)  (-2.278919680268683301e+00+0.000000000000000000e+00j)  (-2.279388932134479795e+00+0.000000000000000000e+00j)  (-2.279857781736116529e+00+0.000000000000000000e+00j)  (-2.280326271694979479e+00+0.000000000000000000e+00j)  (-2.280794439095388260e+00+0.000000000000000000e+00j)  (-2.281262315587817557e+00+0.000000000000000000e+00j)  (-2.281729927506787714e+00+0.000000000000000000e+00j)  (-2.282197296002849818e+00+0.000000000000000000e+00j)  (-2.282664437188434814e+00+0.000000000000000000e+00j)  (-2.283131362298103983e+00+0.000000000000000000e+00j)  (-2.283598077860600650e+00+0.000000000000000000e+00j)  (-2.284064585883604170e+00+0.000000000000000000e+00j)  (-2.284530884049596366e+00+0.000000000000000000e+00j)  (-2.284996965921132439e+00+0.000000000000000000e+00j)
 (-2.274430845256099953e+00+0.000000000000000000e+00j)  (-2.274639421825622509e+00+0.000000000000000000e+00j)  (-2.274845651946789893e+00+0.000000000000000000e+00j)  (-2.275049583192895852e+00+0.000000000000000000e+00j)  (-2.275251261830201432e+00+0.000000000000000000e+00j)  (-2.275450732863637970e+00+0.000000000000000000e+00j)  (-2.275648040081580614e+00+0.000000000000000000e+00j)  (-2.275843226097743255e+00+0.000000000000000000e+00j)  (-2.276036332392155082e+00+0.000000000000000000e+00j)  (-2.276227399349755043e+00+0.000000000000000000e+00j)  (-2.276416466297676244e+00+0.000000000000000000e+00j)  (-2.276603571541179871e+00+0.000000000000000000e+00j)  (-2.276788752397790994e+00+0.000000000000000000e+00j)  (-2.276972045230134967e+00+0.000000000000000000e+00j)  (-2.277153485477613870e+00+0.000000000000000000e+00j)  (-2.277333107686757341e+00+0.000000000000000000e+00j)  (-2.277510945540284659e+00+0.000000000000000000e+00j)  (-2.277687031884891855e+00+0.000000000000000000e+00j)  (-2.277861398758512124e+00+0.000000000000000000e+00j)  (-2.278034077415739933e+00+0.000000000000000000e+00j)
 (-2.242822397142620439e+00+0.000000000000000000e+00j)  (-2.243865795111759986e+00+0.000000000000000000e+00j)  (-2.244897510653262263e+00+0.000000000000000000e+00j)  (-2.245917759373893485e+00+0.000000000000000000e+00j)  (-2.246926751129520561e+00+0.000000000000000000e+00j)  (-2.247924690231225764e+00+0.000000000000000000e+00j)  (-2.248911775642315813e+00+0.000000000000000000e+00j)  (-2.249888201166155177e+00+0.000000000000000000e+00j)  (-2.250854155626140329e+00+0.000000000000000000e+00j)  (-2.251809823037287828e+00+0.000000000000000000e+00j)  (-2.252755382770572190e+00+0.000000000000000000e+00j)  (-2.253691009710250714e+00+0.000000000000000000e+00j)  (-2.254616874404213878e+00+0.000000000000000000e+00j)  (-2.255533143208015012e+00+0.000000000000000000e+00j)  (-2.256439978422907888e+00+0.000000000000000000e+00j)  (-2.257337538428325630e+00+0.000000000000000000e+00j)  (-2.258225977808395957e+00+0.000000000000000000e+00j)  (-2.259105447473652273e+00+0.000000000000000000e+00j)  (-2.259976094777766509e+00+0.000000000000000000e+00j)  (-2.260838063629423633e+00+0.000000000000000000e+00j)
