gamma, E0, E1, E2, E3, E4, E5, E6, P_II, P_xx, P_yy, P_zz, P_Ix, P_xI, P_Iy, P_yI, P_Iz, P_zI, P_xy, P_yx, P_xz, P_zx, P_yz, P_zy 
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (5.263157894736841813e-01+0.000000000000000000e+00j)  (1.052631578947368363e+00+0.000000000000000000e+00j)  (1.578947368421052655e+00+0.000000000000000000e+00j)  (2.105263157894736725e+00+0.000000000000000000e+00j)  (2.631578947368420796e+00+0.000000000000000000e+00j)  (3.157894736842105310e+00+0.000000000000000000e+00j)  (3.684210526315789380e+00+0.000000000000000000e+00j)  (4.210526315789473450e+00+0.000000000000000000e+00j)  (4.736842105263157521e+00+0.000000000000000000e+00j)  (5.263157894736841591e+00+0.000000000000000000e+00j)  (5.789473684210525661e+00+0.000000000000000000e+00j)  (6.315789473684210620e+00+0.000000000000000000e+00j)  (6.842105263157894690e+00+0.000000000000000000e+00j)  (7.368421052631578760e+00+0.000000000000000000e+00j)  (7.894736842105262831e+00+0.000000000000000000e+00j)  (8.421052631578946901e+00+0.000000000000000000e+00j)  (8.947368421052631859e+00+0.000000000000000000e+00j)  (9.473684210526315042e+00+0.000000000000000000e+00j)  (1.000000000000000000e+01+0.000000000000000000e+00j)
 (-2.487770053767714540e+00+0.000000000000000000e+00j)  (-2.496538574491142803e+00+0.000000000000000000e+00j)  (-2.500727327431882863e+00+0.000000000000000000e+00j)  (-2.503358114259326417e+00+0.000000000000000000e+00j)  (-2.505246705828178211e+00+0.000000000000000000e+00j)  (-2.506714163524532246e+00+0.000000000000000000e+00j)  (-2.507914433750919159e+00+0.000000000000000000e+00j)  (-2.508931212984981673e+00+0.000000000000000000e+00j)  (-2.509814150842279989e+00+0.000000000000000000e+00j)  (-2.510594629519968368e+00+0.000000000000000000e+00j)  (-2.511293478884324415e+00+0.000000000000000000e+00j)  (-2.511925119808063656e+00+0.000000000000000000e+00j)  (-2.512499960186216796e+00+0.000000000000000000e+00j)  (-2.513025845194599484e+00+0.000000000000000000e+00j)  (-2.513508947328514154e+00+0.000000000000000000e+00j)  (-2.513954308210577970e+00+0.000000000000000000e+00j)  (-2.514366164667116266e+00+0.000000000000000000e+00j)  (-2.514748145954677661e+00+0.000000000000000000e+00j)  (-2.515103397397923768e+00+0.000000000000000000e+00j)  (-2.515434663337374310e+00+0.000000000000000000e+00j)
 (-2.470234521263630967e+00+0.000000000000000000e+00j)  (-2.487134997288038996e+00+0.000000000000000000e+00j)  (-2.494290000016877507e+00+0.000000000000000000e+00j)  (-2.498486217476743043e+00+0.000000000000000000e+00j)  (-2.501343356141592533e+00+0.000000000000000000e+00j)  (-2.503461562123716622e+00+0.000000000000000000e+00j)  (-2.505119759915842792e+00+0.000000000000000000e+00j)  (-2.506467423227099367e+00+0.000000000000000000e+00j)  (-2.507592972366002648e+00+0.000000000000000000e+00j)  (-2.508552654624200962e+00+0.000000000000000000e+00j)  (-2.509384294821538131e+00+0.000000000000000000e+00j)  (-2.510114464179491467e+00+0.000000000000000000e+00j)  (-2.510762494517320587e+00+0.000000000000000000e+00j)  (-2.511342859771532599e+00+0.000000000000000000e+00j)  (-2.511866658000056152e+00+0.000000000000000000e+00j)  (-2.512342571314524875e+00+0.000000000000000000e+00j)  (-2.512777509157898770e+00+0.000000000000000000e+00j)  (-2.513177052137953282e+00+0.000000000000000000e+00j)  (-2.513545766072692533e+00+0.000000000000000000e+00j)  (-2.513887429141681285e+00+0.000000000000000000e+00j)
 (-2.470234521263541705e+00+0.000000000000000000e+00j)  (-2.485045543090613318e+00+0.000000000000000000e+00j)  (-2.492151781632689911e+00+0.000000000000000000e+00j)  (-2.496549511758701989e+00+0.000000000000000000e+00j)  (-2.499619904253581826e+00+0.000000000000000000e+00j)  (-2.501922245655871624e+00+0.000000000000000000e+00j)  (-2.503732557828276750e+00+0.000000000000000000e+00j)  (-2.505447876413669395e+00+0.000000000000000000e+00j)  (-2.506859326277350863e+00+0.000000000000000000e+00j)  (-2.508023085071413139e+00+0.000000000000000000e+00j)  (-2.509001124844754127e+00+0.000000000000000000e+00j)  (-2.509836550510497144e+00+0.000000000000000000e+00j)  (-2.510560332447755894e+00+0.000000000000000000e+00j)  (-2.511195266789413960e+00+0.000000000000000000e+00j)  (-2.511758437447257464e+00+0.000000000000000000e+00j)  (-2.512262830537306701e+00+0.000000000000000000e+00j)  (-2.512718440903752626e+00+0.000000000000000000e+00j)  (-2.513133053905782788e+00+0.000000000000000000e+00j)  (-2.513512807610306599e+00+0.000000000000000000e+00j)  (-2.513862600959725579e+00+0.000000000000000000e+00j)
 (-2.452698988759407950e+00+0.000000000000000000e+00j)  (-2.476990240472872085e+00+0.000000000000000000e+00j)  (-2.487962801657622069e+00+0.000000000000000000e+00j)  (-2.494304837163256572e+00+0.000000000000000000e+00j)  (-2.498479531502093121e+00+0.000000000000000000e+00j)  (-2.501456036369498204e+00+0.000000000000000000e+00j)  (-2.503695796213495584e+00+0.000000000000000000e+00j)  (-2.505205070668584444e+00+0.000000000000000000e+00j)  (-2.506433699489411637e+00+0.000000000000000000e+00j)  (-2.507479373336940931e+00+0.000000000000000000e+00j)  (-2.508383596098268775e+00+0.000000000000000000e+00j)  (-2.509175756334546037e+00+0.000000000000000000e+00j)  (-2.509877330929576544e+00+0.000000000000000000e+00j)  (-2.510504431845947959e+00+0.000000000000000000e+00j)  (-2.511069416788386910e+00+0.000000000000000000e+00j)  (-2.511581945242979508e+00+0.000000000000000000e+00j)  (-2.512049692463142581e+00+0.000000000000000000e+00j)  (-2.512478845149830775e+00+0.000000000000000000e+00j)  (-2.512874453611630976e+00+0.000000000000000000e+00j)  (-2.513240687091847114e+00+0.000000000000000000e+00j)
 (-2.387918238792998249e+00+0.000000000000000000e+00j)  (-2.423038560620501602e+00+0.000000000000000000e+00j)  (-2.444842414761615679e+00+0.000000000000000000e+00j)  (-2.456914024470450819e+00+0.000000000000000000e+00j)  (-2.464637526254005895e+00+0.000000000000000000e+00j)  (-2.470032026442805062e+00+0.000000000000000000e+00j)  (-2.474031512276271716e+00+0.000000000000000000e+00j)  (-2.477129347235806467e+00+0.000000000000000000e+00j)  (-2.479611242113860303e+00+0.000000000000000000e+00j)  (-2.481654234156919436e+00+0.000000000000000000e+00j)  (-2.483373871407213773e+00+0.000000000000000000e+00j)  (-2.484848740236111908e+00+0.000000000000000000e+00j)  (-2.486134107371497759e+00+0.000000000000000000e+00j)  (-2.487269931554881630e+00+0.000000000000000000e+00j)  (-2.488285784035454640e+00+0.000000000000000000e+00j)  (-2.489203986292042092e+00+0.000000000000000000e+00j)  (-2.490041676098325052e+00+0.000000000000000000e+00j)  (-2.490812206206515445e+00+0.000000000000000000e+00j)  (-2.491526114491573907e+00+0.000000000000000000e+00j)  (-2.492191811437371562e+00+0.000000000000000000e+00j)
 (-2.387918238792888115e+00+0.000000000000000000e+00j)  (-2.417682978031506558e+00+0.000000000000000000e+00j)  (-2.432853751659574737e+00+0.000000000000000000e+00j)  (-2.444518090709055791e+00+0.000000000000000000e+00j)  (-2.453444884444932139e+00+0.000000000000000000e+00j)  (-2.460126951864057609e+00+0.000000000000000000e+00j)  (-2.465266699863745359e+00+0.000000000000000000e+00j)  (-2.469331587776864900e+00+0.000000000000000000e+00j)  (-2.472627322393166960e+00+0.000000000000000000e+00j)  (-2.475357671189870601e+00+0.000000000000000000e+00j)  (-2.477662180234446510e+00+0.000000000000000000e+00j)  (-2.479639013157736382e+00+0.000000000000000000e+00j)  (-2.481358922494105723e+00+0.000000000000000000e+00j)  (-2.482874006390082045e+00+0.000000000000000000e+00j)  (-2.484223349175719076e+00+0.000000000000000000e+00j)  (-2.485436753224992135e+00+0.000000000000000000e+00j)  (-2.486537270315132275e+00+0.000000000000000000e+00j)  (-2.487542958180822605e+00+0.000000000000000000e+00j)  (-2.488468124689263483e+00+0.000000000000000000e+00j)  (-2.489324225413257707e+00+0.000000000000000000e+00j)
 (-2.370382706288765906e+00+0.000000000000000000e+00j)  (-2.416178804222600895e+00+0.000000000000000000e+00j)  (-2.432434300172531483e+00+0.000000000000000000e+00j)  (-2.442807481591378060e+00+0.000000000000000000e+00j)  (-2.450069914034414431e+00+0.000000000000000000e+00j)  (-2.455695203595419596e+00+0.000000000000000000e+00j)  (-2.460227224868354323e+00+0.000000000000000000e+00j)  (-2.463983259926401548e+00+0.000000000000000000e+00j)  (-2.467163903549817849e+00+0.000000000000000000e+00j)  (-2.469903476692612898e+00+0.000000000000000000e+00j)  (-2.472295930095943728e+00+0.000000000000000000e+00j)  (-2.474409284086100946e+00+0.000000000000000000e+00j)  (-2.476294190535479167e+00+0.000000000000000000e+00j)  (-2.477989263264395614e+00+0.000000000000000000e+00j)  (-2.479729497835810204e+00+0.000000000000000000e+00j)  (-2.481490577839419398e+00+0.000000000000000000e+00j)  (-2.483070091973641702e+00+0.000000000000000000e+00j)  (-2.484495810560887641e+00+0.000000000000000000e+00j)  (-2.485790050405374707e+00+0.000000000000000000e+00j)  (-2.486970954575038473e+00+0.000000000000000000e+00j)
 (-2.470234521300000097e+00-0.000000000000000000e+00j)  (-2.486427338799999998e+00+0.000000000000000000e+00j)  (-2.493782977700000014e+00+0.000000000000000000e+00j)  (-2.498174670200000058e+00+0.000000000000000000e+00j)  (-2.501172374399999843e+00+0.000000000000000000e+00j)  (-2.503388501899999952e+00+0.000000000000000000e+00j)  (-2.505115636899999831e+00+0.000000000000000000e+00j)  (-2.506512895799999807e+00-0.000000000000000000e+00j)  (-2.507675037199999846e+00+0.000000000000000000e+00j)  (-2.508662435599999796e+00+0.000000000000000000e+00j)  (-2.509515623700000031e+00-0.000000000000000000e+00j)  (-2.510262972700000095e+00-0.000000000000000000e+00j)  (-2.510925029500000072e+00-0.000000000000000000e+00j)  (-2.511517100899999910e+00-0.000000000000000000e+00j)  (-2.512050864899999958e+00-0.000000000000000000e+00j)  (-2.512535413799999784e+00+0.000000000000000000e+00j)  (-2.512977951799999943e+00-0.000000000000000000e+00j)  (-2.513384274299999888e+00-0.000000000000000000e+00j)  (-2.513759106200000204e+00+0.000000000000000000e+00j)  (-2.514106345100000084e+00+0.000000000000000000e+00j)
 (-0.000000000000000000e+00-0.000000000000000000e+00j)  (2.605299999999999857e-06+0.000000000000000000e+00j)  (-1.039000000000000047e-05+0.000000000000000000e+00j)  (-3.330790000000000004e-05+0.000000000000000000e+00j)  (-5.740519999999999716e-05+0.000000000000000000e+00j)  (-7.955770000000000571e-05-0.000000000000000000e+00j)  (-9.906210000000000146e-05-0.000000000000000000e+00j)  (-1.160343999999999948e-04+0.000000000000000000e+00j)  (-1.308147000000000064e-04+0.000000000000000000e+00j)  (-1.437626999999999915e-04-0.000000000000000000e+00j)  (-1.551950000000000074e-04+0.000000000000000000e+00j)  (-1.653729000000000104e-04-0.000000000000000000e+00j)  (-1.745074999999999957e-04+0.000000000000000000e+00j)  (-1.827673999999999944e-04+0.000000000000000000e+00j)  (-1.902878000000000046e-04+0.000000000000000000e+00j)  (-1.971773000000000069e-04+0.000000000000000000e+00j)  (-2.035240000000000118e-04-0.000000000000000000e+00j)  (-2.093999999999999941e-04+0.000000000000000000e+00j)  (-2.148645000000000025e-04+0.000000000000000000e+00j)  (-2.199668999999999962e-04-0.000000000000000000e+00j)
