# gamma, coupling, gap qubit, gap resonator 
0.000000000000000000e+00 1.353240450403628841e-14 2.419999099658376451e-02 2.236067977499789708e-02
2.000000000000000111e-01 4.736512741068687766e-04 1.869829284958224314e-02 2.236067977499789708e-02
4.000000000000000222e-01 7.434745508832147406e-04 1.485902716540743462e-02 2.236067977499789708e-02
6.000000000000000888e-01 8.942805863795134230e-04 1.207389037173101087e-02 2.236067977499789708e-02
8.000000000000000444e-01 9.731882594610670456e-04 9.991812677271783016e-03 2.236067977499789708e-02
1.000000000000000000e+00 1.007960909939789769e-03 8.397114483279732866e-03 2.236067977499789708e-02
1.200000000000000178e+00 1.015275350608496607e-03 7.150831423876846671e-03 2.236067977499789708e-02
1.400000000000000133e+00 1.007150338198942868e-03 6.159993607629976609e-03 2.236067977499789708e-02
1.600000000000000089e+00 9.856472807173721762e-04 5.360465921746326856e-03 2.236067977499789708e-02
1.800000000000000044e+00 9.589714783525202235e-04 4.706857471053149666e-03 2.236067977499789708e-02
2.000000000000000000e+00 9.287571647612570449e-04 4.166334630656631788e-03 2.236067977499789708e-02
2.200000000000000178e+00 8.919645132979218266e-04 3.714693668291246809e-03 2.236067977499789708e-02
2.400000000000000355e+00 8.598688644991336980e-04 3.333793556187014673e-03 2.236067977499789708e-02
2.600000000000000089e+00 8.274396750588448868e-04 3.009835131265958807e-03 2.236067977499789708e-02
2.800000000000000266e+00 7.958662510688056108e-04 2.732182032526786486e-03 2.236067977499789708e-02
3.000000000000000000e+00 7.654766038813613262e-04 2.492537100461822419e-03 2.236067977499789708e-02
3.200000000000000178e+00 7.364535978891109192e-04 2.284357100378331396e-03 2.236067977499789708e-02
3.400000000000000355e+00 7.088891963148092256e-04 2.102430333222438108e-03 2.236067977499789708e-02
3.600000000000000089e+00 6.867254159469305536e-04 1.942567509408910098e-03 2.236067977499789708e-02
3.800000000000000266e+00 6.628198848442588831e-04 1.801372613012386381e-03 2.236067977499789708e-02
4.000000000000000000e+00 6.403098704051853572e-04 1.676071062991058014e-03 2.236067977499789708e-02
4.200000000000000178e+00 6.191244277820159500e-04 1.564379449837449698e-03 2.236067977499789708e-02
4.400000000000000355e+00 5.991851990849003835e-04 1.464405801691937015e-03 2.236067977499789708e-02
4.600000000000000533e+00 5.804110539866288304e-04 1.374572515633332159e-03 2.236067977499789708e-02
4.800000000000000711e+00 5.627212352502129408e-04 1.293556288636255047e-03 2.236067977499789708e-02
5.000000000000000000e+00 5.460374188551928021e-04 1.220240920084769698e-03 2.236067977499789708e-02
5.200000000000000178e+00 5.302849961403887161e-04 1.153679947609065337e-03 2.236067977499789708e-02
5.400000000000000355e+00 5.153938033590588046e-04 1.093066856599378411e-03 2.236067977499789708e-02
5.600000000000000533e+00 5.012984631787975728e-04 1.037711170021937690e-03 2.236067977499789708e-02
5.800000000000000711e+00 4.879384512096531803e-04 9.870191365441982612e-04 2.236067977499789708e-02
6.000000000000000000e+00 4.752579796024022137e-04 9.404780395954048799e-04 2.236067977499789708e-02
6.200000000000000178e+00 4.632057730705641148e-04 8.976433766769709166e-04 2.236067977499789708e-02
6.400000000000000355e+00 4.517347624854240514e-04 8.581283278470408504e-04 2.236067977499789708e-02
6.600000000000000533e+00 4.408017286128837822e-04 8.215950606489386132e-04 2.236067977499789708e-02
6.800000000000000711e+00 4.303669305376074238e-04 7.877475164972391752e-04 2.236067977499789708e-02
7.000000000000000000e+00 4.203936029862076484e-04 7.563253989408824651e-04 2.236067977499789708e-02
7.200000000000000178e+00 4.119849257662538088e-04 7.270991411925109560e-04 2.236067977499789708e-02
7.400000000000000355e+00 4.030491715411486323e-04 6.998656760630606044e-04 2.236067977499789708e-02
7.600000000000000533e+00 3.944996863563671186e-04 6.744448661157864677e-04 2.236067977499789708e-02
7.800000000000000711e+00 3.863113579108384127e-04 6.506764792608699111e-04 2.236067977499789708e-02
8.000000000000000000e+00 3.784615820229316613e-04 6.284176175057609726e-04 2.236067977499789708e-02
8.200000000000001066e+00 3.709298447347364643e-04 6.075405229009067654e-04 2.236067977499789708e-02
8.400000000000000355e+00 3.636974076627590841e-04 5.879306991554145156e-04 2.236067977499789708e-02
8.599999999999999645e+00 3.567470591265518853e-04 5.694852984878817637e-04 2.236067977499789708e-02
8.800000000000000711e+00 3.500629072922118975e-04 5.521117317701662586e-04 2.236067977499789708e-02

