gamma, E0, E1, E2, E3, E4, E5, E6, P_II, P_xx, P_yy, P_zz, P_Ix, P_xI, P_Iy, P_yI, P_Iz, P_zI, P_xy, P_yx, P_xz, P_zx, P_yz, P_zy 
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (5.263157894736841987e-03+0.000000000000000000e+00j)  (1.052631578947368397e-02+0.000000000000000000e+00j)  (1.578947368421052683e-02+0.000000000000000000e+00j)  (2.105263157894736795e-02+0.000000000000000000e+00j)  (2.631578947368420907e-02+0.000000000000000000e+00j)  (3.157894736842105365e-02+0.000000000000000000e+00j)  (3.684210526315789130e-02+0.000000000000000000e+00j)  (4.210526315789473589e-02+0.000000000000000000e+00j)  (4.736842105263158048e-02+0.000000000000000000e+00j)  (5.263157894736841813e-02+0.000000000000000000e+00j)  (5.789473684210526272e-02+0.000000000000000000e+00j)  (6.315789473684210731e-02+0.000000000000000000e+00j)  (6.842105263157895190e-02+0.000000000000000000e+00j)  (7.368421052631578261e-02+0.000000000000000000e+00j)  (7.894736842105262720e-02+0.000000000000000000e+00j)  (8.421052631578947179e-02+0.000000000000000000e+00j)  (8.947368421052631637e-02+0.000000000000000000e+00j)  (9.473684210526316096e-02+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)
 (-2.317273669856986462e+00+0.000000000000000000e+00j)  (-2.317634912957788895e+00+0.000000000000000000e+00j)  (-2.317992231094276878e+00+0.000000000000000000e+00j)  (-2.318345696561604719e+00+0.000000000000000000e+00j)  (-2.318695379803695999e+00+0.000000000000000000e+00j)  (-2.319041349473089486e+00+0.000000000000000000e+00j)  (-2.319383672488856796e+00+0.000000000000000000e+00j)  (-2.319722414091975438e+00+0.000000000000000000e+00j)  (-2.320057637899003211e+00+0.000000000000000000e+00j)  (-2.320389405953235951e+00+0.000000000000000000e+00j)  (-2.320717778774200823e+00+0.000000000000000000e+00j)  (-2.321042815405098381e+00+0.000000000000000000e+00j)  (-2.321364573458704061e+00+0.000000000000000000e+00j)  (-2.321683109161109204e+00+0.000000000000000000e+00j)  (-2.321998477394410454e+00+0.000000000000000000e+00j)  (-2.322310731737363465e+00+0.000000000000000000e+00j)  (-2.322619924504652822e+00+0.000000000000000000e+00j)  (-2.322926106784928280e+00+0.000000000000000000e+00j)  (-2.323229328477246725e+00+0.000000000000000000e+00j)  (-2.323529638326339075e+00+0.000000000000000000e+00j)
 (-2.311313586345869808e+00+0.000000000000000000e+00j)  (-2.311742236196280942e+00+0.000000000000000000e+00j)  (-2.312165772559067634e+00+0.000000000000000000e+00j)  (-2.312584298790115511e+00+0.000000000000000000e+00j)  (-2.312997915301120866e+00+0.000000000000000000e+00j)  (-2.313406719666099676e+00+0.000000000000000000e+00j)  (-2.313810806725143276e+00+0.000000000000000000e+00j)  (-2.314210268682538096e+00+0.000000000000000000e+00j)  (-2.314605195200658105e+00+0.000000000000000000e+00j)  (-2.314995673490451100e+00+0.000000000000000000e+00j)  (-2.315381788397226526e+00+0.000000000000000000e+00j)  (-2.315763622483286710e+00+0.000000000000000000e+00j)  (-2.316141256106935220e+00+0.000000000000000000e+00j)  (-2.316514767497980909e+00+0.000000000000000000e+00j)  (-2.316884232830497936e+00+0.000000000000000000e+00j)  (-2.317249726292008649e+00+0.000000000000000000e+00j)  (-2.317611320150353649e+00+0.000000000000000000e+00j)  (-2.317969084817650849e+00+0.000000000000000000e+00j)  (-2.318323088911347973e+00+0.000000000000000000e+00j)  (-2.318673399313427197e+00+0.000000000000000000e+00j)
 (-2.311313586345802751e+00+0.000000000000000000e+00j)  (-2.311735848289126150e+00+0.000000000000000000e+00j)  (-2.312153264493852056e+00+0.000000000000000000e+00j)  (-2.312565927417408407e+00+0.000000000000000000e+00j)  (-2.312973927058774581e+00+0.000000000000000000e+00j)  (-2.313377351042543051e+00+0.000000000000000000e+00j)  (-2.313776284698376706e+00+0.000000000000000000e+00j)  (-2.314170811138287931e+00+0.000000000000000000e+00j)  (-2.314561011330364071e+00+0.000000000000000000e+00j)  (-2.314946964169215970e+00+0.000000000000000000e+00j)  (-2.315328746544044414e+00+0.000000000000000000e+00j)  (-2.315706433403776021e+00+0.000000000000000000e+00j)  (-2.316080097819873007e+00+0.000000000000000000e+00j)  (-2.316449811046202623e+00+0.000000000000000000e+00j)  (-2.316815642576969037e+00+0.000000000000000000e+00j)  (-2.317177660202475842e+00+0.000000000000000000e+00j)  (-2.317535930062252003e+00+0.000000000000000000e+00j)  (-2.317890516696687442e+00+0.000000000000000000e+00j)  (-2.318241483096576516e+00+0.000000000000000000e+00j)  (-2.318588890750327369e+00+0.000000000000000000e+00j)
 (-2.305353502834642576e+00+0.000000000000000000e+00j)  (-2.305843250782648735e+00+0.000000000000000000e+00j)  (-2.306327115858841204e+00+0.000000000000000000e+00j)  (-2.306805211353812002e+00+0.000000000000000000e+00j)  (-2.307277647581724267e+00+0.000000000000000000e+00j)  (-2.307744531979679881e+00+0.000000000000000000e+00j)  (-2.308205969202059560e+00+0.000000000000000000e+00j)  (-2.308662061211224525e+00+0.000000000000000000e+00j)  (-2.309112907365539424e+00+0.000000000000000000e+00j)  (-2.309558604502836676e+00+0.000000000000000000e+00j)  (-2.309999247021307323e+00+0.000000000000000000e+00j)  (-2.310434926957116275e+00+0.000000000000000000e+00j)  (-2.310865734059005749e+00+0.000000000000000000e+00j)  (-2.311291755859757213e+00+0.000000000000000000e+00j)  (-2.311713077745884526e+00+0.000000000000000000e+00j)  (-2.312129783023371576e+00+0.000000000000000000e+00j)  (-2.312541952982354765e+00+0.000000000000000000e+00j)  (-2.312949666957929029e+00+0.000000000000000000e+00j)  (-2.313353002390243773e+00+0.000000000000000000e+00j)  (-2.313752034881463970e+00+0.000000000000000000e+00j)
 (-2.147949362329574896e+00+0.000000000000000000e+00j)  (-2.148540390747881279e+00+0.000000000000000000e+00j)  (-2.149127278242701333e+00+0.000000000000000000e+00j)  (-2.149710142099448884e+00+0.000000000000000000e+00j)  (-2.150289095264423800e+00+0.000000000000000000e+00j)  (-2.150864246480723274e+00+0.000000000000000000e+00j)  (-2.151435700419805030e+00+0.000000000000000000e+00j)  (-2.152003557807301348e+00+0.000000000000000000e+00j)  (-2.152567915544851829e+00+0.000000000000000000e+00j)  (-2.153128866827186627e+00+0.000000000000000000e+00j)  (-2.153686501255256402e+00+0.000000000000000000e+00j)  (-2.154240904945552426e+00+0.000000000000000000e+00j)  (-2.154792160635857101e+00+0.000000000000000000e+00j)  (-2.155340347787393807e+00+0.000000000000000000e+00j)  (-2.155885542684289558e+00+0.000000000000000000e+00j)  (-2.156427818529511597e+00+0.000000000000000000e+00j)  (-2.156989373309449842e+00+0.000000000000000000e+00j)  (-2.157835799832625412e+00+0.000000000000000000e+00j)  (-2.158672686246930983e+00+0.000000000000000000e+00j)  (-2.159500205937364470e+00+0.000000000000000000e+00j)
 (-2.147949362329494960e+00+0.000000000000000000e+00j)  (-2.148540297392983689e+00+0.000000000000000000e+00j)  (-2.149126899080992192e+00+0.000000000000000000e+00j)  (-2.149709276456786444e+00+0.000000000000000000e+00j)  (-2.150287534756635033e+00+0.000000000000000000e+00j)  (-2.150861775516202723e+00+0.000000000000000000e+00j)  (-2.151432096691846763e+00+0.000000000000000000e+00j)  (-2.151998592777554009e+00+0.000000000000000000e+00j)  (-2.152561354917408298e+00+0.000000000000000000e+00j)  (-2.153120471013783455e+00+0.000000000000000000e+00j)  (-2.153676025831893437e+00+0.000000000000000000e+00j)  (-2.154228101100574833e+00+0.000000000000000000e+00j)  (-2.154776775609769768e+00+0.000000000000000000e+00j)  (-2.155322125304306002e+00+0.000000000000000000e+00j)  (-2.155864223375034694e+00+0.000000000000000000e+00j)  (-2.156403140346807579e+00+0.000000000000000000e+00j)  (-2.156967245538579547e+00+0.000000000000000000e+00j)  (-2.157503891030097876e+00+0.000000000000000000e+00j)  (-2.158037819514494693e+00+0.000000000000000000e+00j)  (-2.158569092779768717e+00+0.000000000000000000e+00j)
 (-2.141989278818371201e+00+0.000000000000000000e+00j)  (-2.143015882457510735e+00+0.000000000000000000e+00j)  (-2.144029485228257315e+00+0.000000000000000000e+00j)  (-2.145030348086845340e+00+0.000000000000000000e+00j)  (-2.146018725130220961e+00+0.000000000000000000e+00j)  (-2.146994863813127097e+00+0.000000000000000000e+00j)  (-2.147959005157249024e+00+0.000000000000000000e+00j)  (-2.148911383953057808e+00+0.000000000000000000e+00j)  (-2.149852228954151290e+00+0.000000000000000000e+00j)  (-2.150781763065315655e+00+0.000000000000000000e+00j)  (-2.151700203522951771e+00+0.000000000000000000e+00j)  (-2.152607762069799868e+00+0.000000000000000000e+00j)  (-2.153504645123394123e+00+0.000000000000000000e+00j)  (-2.154391053938397693e+00+0.000000000000000000e+00j)  (-2.155267184763371091e+00+0.000000000000000000e+00j)  (-2.156133228992071604e+00+0.000000000000000000e+00j)  (-2.156938944163660832e+00+0.000000000000000000e+00j)  (-2.157471700271587078e+00+0.000000000000000000e+00j)  (-2.158001471698171247e+00+0.000000000000000000e+00j)  (-2.158528319130982975e+00+0.000000000000000000e+00j)
 (-2.141989278818335674e+00+0.000000000000000000e+00j)  (-2.142270286805620039e+00+0.000000000000000000e+00j)  (-2.142548188320177793e+00+0.000000000000000000e+00j)  (-2.142823047633906963e+00+0.000000000000000000e+00j)  (-2.143094927208896827e+00+0.000000000000000000e+00j)  (-2.143363887762801401e+00+0.000000000000000000e+00j)  (-2.143629988330914227e+00+0.000000000000000000e+00j)  (-2.143893286325805558e+00+0.000000000000000000e+00j)  (-2.144153837594723999e+00+0.000000000000000000e+00j)  (-2.144411696473944584e+00+0.000000000000000000e+00j)  (-2.144666915841313415e+00+0.000000000000000000e+00j)  (-2.144919547166258322e+00+0.000000000000000000e+00j)  (-2.145169640558162616e+00+0.000000000000000000e+00j)  (-2.145417244812086732e+00+0.000000000000000000e+00j)  (-2.145662407453353460e+00+0.000000000000000000e+00j)  (-2.145905174779664026e+00+0.000000000000000000e+00j)  (-2.146145591902008931e+00+0.000000000000000000e+00j)  (-2.146383702783612790e+00+0.000000000000000000e+00j)  (-2.146619550277524269e+00+0.000000000000000000e+00j)  (-2.146853176162849319e+00+0.000000000000000000e+00j)
 (-2.078774688618783895e+00+0.000000000000000000e+00j)  (-2.080100026569293270e+00+0.000000000000000000e+00j)  (-2.081411120128305647e+00+0.000000000000000000e+00j)  (-2.082708237920188221e+00+0.000000000000000000e+00j)  (-2.083991640794133904e+00+0.000000000000000000e+00j)  (-2.085261582127624358e+00+0.000000000000000000e+00j)  (-2.086518308116157350e+00+0.000000000000000000e+00j)  (-2.087762058048557634e+00+0.000000000000000000e+00j)  (-2.088993064569729441e+00+0.000000000000000000e+00j)  (-2.090211553931051291e+00+0.000000000000000000e+00j)  (-2.091417746228795504e+00+0.000000000000000000e+00j)  (-2.092611855632151130e+00+0.000000000000000000e+00j)  (-2.093794090600531010e+00+0.000000000000000000e+00j)  (-2.094964654090951672e+00+0.000000000000000000e+00j)  (-2.096123743756294289e+00+0.000000000000000000e+00j)  (-2.097271552134603478e+00+0.000000000000000000e+00j)  (-2.098408266830178448e+00+0.000000000000000000e+00j)  (-2.099534070686527532e+00+0.000000000000000000e+00j)  (-2.100649141951932641e+00+0.000000000000000000e+00j)  (-2.101753654437871432e+00+0.000000000000000000e+00j)
